Order Date,Region,Category,Quantity,Sales,Profit
2022-05-25,West,Technology,4,1978.47,-3.28
2024-11-07,East,Furniture,6,1622.77,478.65
2023-02-18,West,Office Supplies,10,50.3,-5.23
2024-05-17,South,Office Supplies,19,235.94,-109.98
2024-05-21,East,Furniture,13,755.17,-251.19
2023-10-04,Central,Office Supplies,6,977.52,396.07
2022-04-24,West,Furniture,11,1269.32,-343.31
2023-11-13,East,Office Supplies,10,477.24,230.21
2023-12-26,South,Office Supplies,5,1703.77,-250.39
2023-02-18,East,Office Supplies,10,596.0,463.7
2024-12-06,South,Office Supplies,17,1271.48,-461.57
2024-04-22,East,Furniture,1,1876.45,191.01
2022-07-23,East,Furniture,19,1110.9,-185.88
2024-07-07,South,Technology,17,749.65,-273.48
2024-07-05,Central,Office Supplies,2,773.67,-348.47
2024-10-03,South,Technology,6,433.17,471.11
2025-01-12,South,Technology,7,358.51,-177.71
2022-09-21,West,Technology,13,56.5,-312.38
2024-02-22,East,Office Supplies,11,1849.8,-45.9
2023-10-23,South,Furniture,17,755.37,-163.29
2022-08-16,Central,Technology,4,1116.34,214.97
2023-12-06,West,Furniture,14,1858.11,-300.8
2024-08-31,West,Furniture,13,1446.43,-16.81
2024-05-08,South,Office Supplies,13,280.4,140.0
2023-01-07,West,Technology,2,1359.01,-413.23
2024-05-15,East,Office Supplies,13,402.13,0.15
2023-08-24,Central,Office Supplies,11,682.24,-471.61
2022-07-25,Central,Technology,16,1394.57,155.04
2024-08-03,West,Furniture,8,64.73,365.41
2024-07-20,East,Technology,18,1100.89,358.56
2022-06-11,Central,Office Supplies,15,802.12,269.4
2022-05-09,East,Office Supplies,1,25.87,-333.65
2023-10-29,Central,Office Supplies,6,741.94,107.04
2023-02-10,Central,Office Supplies,9,130.83,112.09
2022-10-01,South,Office Supplies,19,168.08,-375.07
2023-05-14,West,Office Supplies,9,1314.86,207.76
2024-03-15,Central,Furniture,13,1267.03,390.39
2023-10-20,South,Technology,13,1655.53,-161.57
2024-03-03,East,Technology,17,360.46,221.9
2024-04-02,West,Furniture,3,968.84,414.02
2024-03-18,Central,Technology,20,1016.94,288.0
2022-07-12,West,Technology,15,297.44,140.42
2025-03-14,South,Technology,8,1417.1,-115.37
2022-10-24,South,Office Supplies,12,77.08,-212.8
2025-02-16,Central,Technology,4,1867.85,482.56
2025-04-10,Central,Office Supplies,9,482.85,21.84
2024-10-14,West,Technology,13,731.43,236.52
2024-10-31,West,Office Supplies,3,1468.59,-485.71
2024-12-30,Central,Furniture,16,1421.68,-144.49
2024-07-26,East,Office Supplies,3,1589.71,63.12
2024-10-14,South,Office Supplies,10,352.38,167.85
2023-06-10,West,Furniture,3,636.41,-304.79
2023-05-14,Central,Technology,15,143.25,-173.64
2023-02-19,Central,Furniture,19,287.39,281.61
2022-06-13,Central,Technology,6,1599.91,-38.0
2025-02-02,South,Technology,3,963.49,-360.4
2025-01-20,West,Office Supplies,9,1084.01,-480.34
2024-07-31,East,Office Supplies,14,443.7,-364.04
2022-05-03,Central,Office Supplies,10,1815.77,249.56
2023-01-28,South,Furniture,20,1513.96,-33.57
2022-12-23,Central,Technology,15,144.11,460.56
2022-07-31,South,Office Supplies,10,1269.06,-380.23
2025-01-06,East,Furniture,15,1318.2,-55.33
2022-07-19,South,Furniture,4,638.93,380.09
2022-07-03,East,Furniture,17,1340.18,192.78
2024-09-10,East,Office Supplies,18,365.81,11.4
2024-07-14,East,Office Supplies,17,1868.88,149.0
2024-09-11,Central,Office Supplies,4,302.46,162.78
2022-05-10,East,Furniture,8,319.67,-305.15
2023-07-24,South,Furniture,6,234.93,-104.54
2024-07-31,West,Technology,2,1839.04,408.04
2024-06-20,Central,Office Supplies,6,568.92,190.9
2022-06-25,Central,Office Supplies,20,1410.98,-363.39
2022-11-19,East,Office Supplies,8,1730.79,399.05
2024-01-20,Central,Technology,2,965.16,193.84
2022-08-08,Central,Technology,19,1153.16,-389.24
2024-05-11,West,Technology,2,1147.87,420.75
2024-02-03,East,Furniture,4,285.3,390.22
2024-10-06,East,Furniture,17,1421.7,-429.68
2023-05-20,East,Office Supplies,14,641.68,202.7
2023-12-24,Central,Furniture,20,538.25,142.71
2023-09-03,East,Office Supplies,8,1233.03,342.37
2023-01-14,West,Furniture,15,1200.56,-213.48
2024-09-23,East,Technology,18,588.31,-329.57
2024-04-26,West,Furniture,12,1245.98,92.59
2022-09-16,West,Technology,18,1429.67,338.05
2024-05-09,East,Furniture,3,1379.85,-175.3
2024-08-26,East,Office Supplies,2,1409.23,-144.26
2023-02-08,East,Office Supplies,17,301.35,467.99
2022-08-12,Central,Office Supplies,17,17.08,-368.76
2025-03-18,West,Office Supplies,9,1864.34,-479.45
2022-06-16,Central,Furniture,17,213.0,487.35
2023-09-17,Central,Technology,19,943.24,262.88
2024-07-16,West,Office Supplies,15,1133.61,247.04
2023-06-26,South,Office Supplies,13,1992.43,-338.06
2022-10-19,Central,Office Supplies,9,670.54,465.32
2025-01-07,East,Office Supplies,19,1386.04,201.69
2023-11-08,South,Furniture,19,19.22,-186.67
2024-11-24,East,Technology,20,1628.81,-140.85
2024-03-21,Central,Furniture,17,1471.74,210.41
2022-05-05,East,Technology,7,477.24,-343.58
2024-12-27,South,Office Supplies,13,46.17,98.41
2024-09-10,South,Office Supplies,5,1877.06,168.0
2024-12-11,South,Technology,13,511.89,114.96
2023-11-06,Central,Technology,19,796.77,-167.01
2023-09-30,South,Technology,19,1343.72,489.76
2024-11-18,Central,Furniture,13,1298.88,-71.46
2025-02-17,Central,Office Supplies,12,66.09,11.99
2024-11-18,South,Technology,1,61.7,-37.85
2025-03-02,Central,Furniture,20,398.49,-334.03
2023-06-18,South,Technology,17,1573.13,-148.06
2022-06-26,East,Office Supplies,4,118.47,-124.94
2022-07-28,East,Technology,1,792.33,-493.53
2024-09-27,South,Office Supplies,18,1503.03,-350.18
2024-10-16,West,Furniture,1,1564.37,-20.99
2023-06-14,West,Technology,4,533.74,113.93
2024-05-12,West,Technology,8,547.02,-429.94
2024-02-02,Central,Technology,10,1749.18,-50.35
2024-06-16,South,Technology,18,1231.58,214.26
2022-12-08,East,Technology,13,1462.72,34.85
2024-05-06,West,Furniture,3,119.16,-84.58
2024-01-03,East,Office Supplies,19,1164.34,-406.98
2025-01-17,South,Office Supplies,14,289.95,137.17
2024-01-01,Central,Furniture,3,1486.41,-345.16
2023-10-15,South,Technology,3,785.87,147.15
2023-02-24,West,Technology,5,1108.15,-417.65
2024-01-25,West,Furniture,9,297.4,56.58
2023-07-22,South,Technology,18,884.92,-4.02
2024-02-29,West,Technology,5,1890.93,-207.13
2022-09-13,East,Office Supplies,15,138.26,-32.8
2023-03-26,Central,Furniture,16,166.87,-220.69
2025-04-05,South,Technology,15,589.17,394.76
2024-10-06,West,Furniture,7,419.19,-309.62
2023-06-21,West,Furniture,15,888.76,288.87
2023-05-20,West,Technology,13,365.92,101.32
2022-05-01,Central,Technology,15,1463.31,-207.36
2023-11-20,West,Furniture,5,864.02,94.51
2024-12-19,East,Technology,4,1899.39,135.58
2023-06-18,Central,Technology,1,518.97,-187.24
2022-06-15,East,Office Supplies,7,905.43,-402.85
2023-03-09,West,Technology,4,461.33,-387.27
2025-01-13,West,Furniture,7,502.1,277.45
2024-08-20,South,Furniture,6,1919.89,-11.54
2023-03-31,South,Technology,15,1320.88,-331.12
2022-06-27,South,Technology,10,1408.72,-382.94
2022-11-29,East,Technology,15,410.49,97.57
2024-06-26,West,Furniture,11,48.61,-476.47
2024-01-15,Central,Technology,13,270.81,-302.17
2023-10-12,East,Technology,19,1608.94,-186.22
2024-09-10,South,Office Supplies,14,1121.29,141.91
2022-12-20,West,Technology,11,556.49,-361.77
2022-12-23,Central,Furniture,10,1128.79,293.84
2023-09-04,Central,Technology,18,1382.99,-390.94
2025-04-16,South,Technology,16,800.68,340.66
2024-12-19,West,Technology,19,821.98,-495.3
2024-03-03,West,Office Supplies,3,1973.18,421.11
2023-05-21,South,Technology,12,200.27,-348.84
2023-02-25,East,Office Supplies,13,1557.65,-226.3
2023-08-21,East,Furniture,14,1299.03,280.22
2023-04-11,West,Furniture,17,216.01,-25.76
2022-05-17,Central,Technology,9,522.56,-319.8
2024-03-13,East,Technology,19,1428.48,-470.43
2022-06-23,South,Technology,14,305.4,107.78
2022-09-30,Central,Office Supplies,2,1833.56,413.38
2022-08-19,West,Furniture,14,701.87,-12.97
2023-11-19,East,Technology,19,1860.87,98.77
2023-03-28,Central,Technology,12,418.72,-478.45
2024-02-04,South,Technology,9,11.47,-409.58
2024-02-16,South,Furniture,1,1435.67,66.73
2022-08-16,Central,Office Supplies,11,454.27,320.26
2023-02-15,South,Technology,19,451.47,-91.3
2023-05-24,East,Furniture,9,1430.73,91.3
2024-09-23,West,Office Supplies,1,536.81,-223.67
2022-07-29,South,Office Supplies,19,1567.18,-285.38
2022-07-05,West,Office Supplies,5,1902.52,-23.28
2022-06-07,East,Office Supplies,8,1394.41,184.5
2024-09-03,South,Furniture,6,677.16,232.49
2023-02-06,Central,Technology,13,1542.78,330.92
2022-10-19,East,Furniture,12,428.17,-19.09
2023-08-04,Central,Office Supplies,8,1028.57,376.12
2025-01-01,South,Office Supplies,11,1269.53,328.19
2023-09-06,West,Office Supplies,15,1620.32,-165.68
2023-07-07,South,Technology,16,901.86,-64.52
2024-02-06,West,Office Supplies,13,1795.95,-406.58
2023-10-18,East,Technology,12,883.51,70.63
2022-10-05,East,Office Supplies,3,1988.31,473.14
2022-11-10,Central,Furniture,4,1075.06,-232.64
2023-12-25,East,Office Supplies,19,1034.65,-454.06
2023-04-04,West,Furniture,19,867.23,137.76
2025-03-16,Central,Office Supplies,16,1816.86,453.49
2022-09-01,South,Technology,15,108.06,392.71
2023-03-13,West,Office Supplies,10,989.69,-414.73
2023-07-13,West,Office Supplies,19,1709.65,-296.15
2022-04-23,East,Furniture,10,202.81,-439.61
2024-10-22,West,Technology,2,84.91,-321.35
2023-12-09,Central,Office Supplies,16,1898.86,-378.39
2024-08-15,West,Technology,12,1301.95,-156.82
2024-09-10,East,Furniture,10,1961.47,330.52
2024-03-03,East,Technology,2,715.95,-461.53
2025-01-28,Central,Office Supplies,11,1716.74,458.18
2022-08-20,Central,Technology,20,469.88,123.43
2024-01-10,South,Technology,3,957.07,28.62
2023-12-22,Central,Furniture,11,1620.14,64.83
2023-10-07,East,Office Supplies,2,494.57,480.05
2024-12-01,East,Technology,11,56.96,215.72
2022-10-01,East,Furniture,13,863.98,469.38
2023-11-01,Central,Furniture,12,1854.67,-168.41
2022-05-22,Central,Furniture,2,1274.69,-441.63
2023-12-21,West,Technology,7,989.51,-335.26
2022-06-13,West,Office Supplies,5,331.98,243.27
2022-11-01,East,Furniture,13,930.42,-350.75
2023-09-25,West,Office Supplies,18,1614.67,-444.54
2023-06-18,West,Office Supplies,14,333.9,-91.34
2022-10-30,Central,Technology,15,1368.77,-39.18
2022-12-01,West,Office Supplies,9,661.08,134.78
2022-06-08,South,Technology,11,325.48,186.17
2023-10-03,South,Technology,12,194.4,-115.62
2023-01-04,South,Office Supplies,14,927.27,-225.8
2023-07-01,Central,Furniture,15,1065.65,-406.03
2023-01-06,South,Office Supplies,20,1711.35,-471.74
2022-10-22,East,Technology,3,772.96,-155.67
2025-02-08,West,Furniture,18,49.62,174.73
2024-05-10,East,Office Supplies,19,771.7,-131.13
2022-12-03,South,Office Supplies,9,441.95,283.81
2024-05-12,West,Office Supplies,11,359.27,-483.59
2023-06-20,West,Furniture,2,524.38,87.84
2023-02-05,Central,Technology,9,1244.61,430.09
2025-02-10,Central,Technology,10,765.7,-440.93
2024-05-14,West,Technology,16,1601.72,31.12
2023-10-02,West,Office Supplies,9,1872.63,296.95
2025-01-29,West,Technology,14,1927.75,170.56
2024-05-05,East,Furniture,10,467.27,-13.42
2024-03-27,West,Furniture,13,1410.78,261.69
2022-08-26,West,Office Supplies,20,1723.34,160.13
2024-10-11,West,Furniture,5,982.59,-413.2
2022-12-01,West,Technology,16,514.99,3.27
2023-08-20,West,Furniture,8,390.34,439.34
2022-04-26,Central,Technology,4,728.78,489.32
2025-04-06,East,Technology,8,1132.83,-203.46
2024-10-08,West,Office Supplies,1,735.27,12.74
2023-11-25,East,Technology,3,866.64,367.41
2022-06-16,West,Furniture,11,810.68,-441.81
2025-03-23,West,Office Supplies,6,1132.37,294.42
2023-06-02,South,Furniture,2,122.01,-280.03
2022-05-14,West,Furniture,18,1432.42,473.49
2024-09-21,East,Office Supplies,13,1520.15,-352.63
2024-09-13,West,Office Supplies,18,1663.83,373.11
2023-04-22,South,Office Supplies,6,1889.55,-241.8
2022-06-25,East,Furniture,13,1536.51,-291.1
2022-10-26,South,Furniture,9,188.36,92.9
2025-02-25,Central,Technology,5,1053.07,234.97
2025-03-05,Central,Office Supplies,6,1454.67,-217.17
2023-04-19,West,Furniture,20,213.46,-322.79
2024-07-22,East,Office Supplies,17,1758.9,474.89
2024-02-20,South,Office Supplies,2,1772.49,-307.47
2022-12-07,Central,Furniture,4,1238.44,-256.59
2022-10-05,East,Furniture,8,1694.49,487.58
2024-01-10,West,Technology,14,917.69,-88.48
2022-11-28,South,Office Supplies,5,1168.52,433.67
2023-03-15,South,Furniture,1,1038.3,231.51
2022-08-09,West,Office Supplies,1,1034.92,-97.42
2024-04-19,South,Furniture,11,877.83,-492.3
2025-03-02,Central,Technology,8,264.08,124.36
2024-03-28,Central,Technology,18,1859.93,-475.91
2022-06-18,East,Technology,2,1095.53,-6.96
2023-05-12,Central,Furniture,10,30.27,-26.75
2023-10-31,Central,Furniture,13,1817.74,-373.71
2022-07-26,South,Technology,9,503.28,238.42
2022-06-06,East,Technology,5,943.76,253.69
2025-04-08,Central,Technology,18,1465.99,-329.59
2023-11-17,South,Furniture,18,920.12,-452.08
2022-10-22,East,Furniture,16,1312.18,-76.51
2022-11-03,West,Office Supplies,15,1029.26,252.37
2022-10-22,Central,Furniture,2,1855.26,-182.08
2023-02-15,West,Technology,4,581.1,495.47
2023-01-30,East,Office Supplies,11,1819.69,109.96
2024-03-15,Central,Furniture,1,1234.17,76.87
2024-01-21,Central,Furniture,17,244.83,-453.7
2024-08-15,South,Technology,4,1952.6,-221.56
2024-05-15,East,Office Supplies,7,863.29,-286.33
2024-04-23,Central,Office Supplies,8,410.12,-44.2
2023-06-26,South,Office Supplies,18,1035.32,47.04
2022-08-27,West,Furniture,20,739.34,-486.58
2024-08-07,West,Technology,4,1818.27,-198.1
2023-12-13,South,Furniture,10,1016.56,453.02
2023-03-23,Central,Office Supplies,13,543.06,299.78
2023-01-20,East,Office Supplies,1,1583.0,215.26
2025-04-03,South,Office Supplies,4,905.06,-89.44
2022-08-25,East,Technology,5,326.48,223.74
2024-09-10,Central,Office Supplies,19,1197.69,456.34
2023-03-07,East,Office Supplies,1,90.23,198.69
2024-07-30,West,Technology,18,1697.38,-403.49
2023-10-13,West,Furniture,19,98.7,292.39
2023-03-20,South,Furniture,7,631.74,34.34
2024-08-19,East,Furniture,1,1458.69,208.98
2024-07-10,Central,Furniture,15,54.66,5.06
2024-05-09,South,Furniture,19,21.77,197.15
2022-04-27,East,Office Supplies,12,1896.96,157.54
2024-01-17,South,Furniture,3,1363.73,221.91
2023-06-10,East,Technology,5,1990.35,-98.51
2024-11-18,West,Office Supplies,20,1061.09,-400.7
2022-10-03,Central,Technology,19,98.3,230.16
2022-11-03,South,Office Supplies,17,890.25,170.9
2023-08-12,East,Furniture,7,1274.74,115.08
2023-03-09,Central,Furniture,19,1308.67,386.75
2023-01-15,Central,Office Supplies,10,1171.42,426.51
2022-08-22,South,Furniture,2,315.04,-373.76
2023-04-23,South,Office Supplies,6,1491.19,-11.86
2023-06-16,Central,Office Supplies,13,1220.13,-261.49
2024-10-23,Central,Office Supplies,6,1671.04,-384.68
2023-02-07,Central,Technology,1,878.98,330.03
2023-12-23,East,Office Supplies,6,255.48,-455.97
2023-03-23,Central,Office Supplies,3,580.21,-248.69
2022-12-14,Central,Technology,17,1780.85,-393.71
2024-12-10,East,Technology,1,1542.96,40.9
2022-09-09,West,Office Supplies,13,515.14,324.58
2025-03-25,Central,Office Supplies,9,1786.97,34.14
2022-09-02,East,Furniture,4,696.5,-274.28
2023-05-09,South,Technology,20,1708.06,346.03
2024-06-01,East,Technology,6,446.92,-411.5
2024-12-20,West,Technology,11,1691.34,-249.38
2022-05-16,Central,Office Supplies,14,1084.18,-242.98
2023-09-15,South,Technology,5,354.81,398.26
2023-11-17,West,Office Supplies,17,1002.45,175.97
2022-08-26,West,Technology,14,555.93,220.77
2023-05-07,West,Furniture,1,398.47,-110.52
2024-07-05,South,Technology,12,1415.74,-200.78
2024-05-20,West,Technology,5,899.08,53.34
2023-07-10,Central,Office Supplies,1,900.7,-243.18
2024-01-05,West,Office Supplies,15,112.66,148.55
2024-02-10,East,Technology,16,511.11,-416.3
2023-11-12,East,Technology,5,1502.18,403.36
2022-10-12,South,Office Supplies,8,762.53,-246.54
2022-12-27,East,Office Supplies,18,162.7,-211.9
2023-01-08,Central,Furniture,7,392.48,365.57
2023-02-14,West,Technology,2,24.48,-22.76
2025-02-03,West,Technology,16,221.31,-432.27
2022-09-15,Central,Furniture,13,407.36,309.92
2024-08-13,South,Technology,12,1155.87,-198.89
2023-08-29,East,Furniture,9,1999.2,-387.96
2022-12-11,South,Furniture,1,461.43,339.49
2024-03-31,Central,Office Supplies,16,1702.96,-167.13
2024-11-06,East,Office Supplies,8,863.68,461.93
2025-04-01,West,Technology,13,357.64,268.4
2023-05-29,West,Office Supplies,20,1395.96,487.21
2023-01-15,West,Technology,4,1151.9,430.36
2024-06-15,East,Technology,4,1842.12,463.15
2024-12-03,East,Technology,13,1130.55,157.9
2025-04-16,East,Furniture,1,1345.86,54.23
2023-03-29,East,Technology,1,824.52,111.48
2023-04-28,South,Technology,6,1399.93,19.44
2023-07-11,West,Technology,15,32.42,-164.24
2024-07-30,South,Office Supplies,13,1623.72,258.75
2023-05-06,East,Technology,3,274.7,394.58
2024-12-03,West,Office Supplies,13,1266.43,-493.34
2023-09-16,East,Furniture,12,1172.63,-327.42
2023-03-31,East,Furniture,18,967.63,331.41
2024-12-15,East,Technology,3,429.28,45.5
2022-06-15,South,Furniture,14,1918.8,297.64
2024-03-17,Central,Furniture,3,252.13,340.78
2025-04-04,Central,Office Supplies,12,171.67,208.11
2023-05-03,East,Technology,5,477.64,193.63
2022-06-22,South,Technology,11,107.02,402.72
2023-11-06,East,Technology,12,445.01,-255.64
2024-03-29,South,Office Supplies,7,1209.82,366.42
2024-09-18,West,Furniture,18,238.23,-266.04
2025-04-12,South,Technology,8,911.72,384.27
2022-07-17,Central,Technology,7,100.48,-12.09
2022-08-26,Central,Furniture,10,847.02,485.97
2022-05-19,West,Furniture,11,1163.37,-283.02
2024-08-12,West,Technology,12,423.08,252.91
2023-05-31,East,Furniture,11,1443.56,236.39
2022-11-08,Central,Office Supplies,4,1124.11,-86.68
2022-11-11,Central,Technology,11,907.87,359.06
2023-05-11,West,Furniture,9,1141.72,17.43
2023-05-30,South,Office Supplies,20,977.85,-201.66
2022-07-03,West,Office Supplies,8,1780.66,-247.12
2022-08-03,South,Office Supplies,1,1612.36,297.68
2022-11-06,West,Technology,8,497.46,243.41
2025-01-15,Central,Technology,11,1594.3,289.46
2023-08-31,Central,Office Supplies,16,162.84,452.6
2022-05-25,South,Furniture,7,864.16,260.39
2022-08-23,East,Office Supplies,10,1278.95,2.45
2023-02-01,Central,Office Supplies,5,371.03,121.55
2022-06-12,Central,Technology,9,457.77,-4.71
2025-03-16,West,Office Supplies,7,1672.13,290.4
2022-06-21,East,Furniture,14,1724.3,-43.93
2024-06-26,South,Technology,4,254.96,-67.92
2022-11-19,East,Furniture,9,1353.78,-91.23
2022-06-08,South,Furniture,9,363.59,-284.82
2023-09-01,West,Technology,18,1959.56,-467.17
2025-02-22,East,Technology,20,1499.88,-111.13
2024-01-17,South,Technology,14,1745.83,-202.67
2024-09-16,South,Office Supplies,18,1318.44,277.45
2024-01-15,East,Furniture,10,226.52,-461.5
2024-02-08,East,Office Supplies,12,1394.94,-275.09
2024-09-05,West,Technology,14,698.79,90.74
2023-11-20,East,Technology,4,1046.04,318.11
2025-01-22,South,Technology,7,912.72,164.33
2024-08-31,South,Technology,2,27.2,-115.43
2024-11-18,East,Technology,20,1336.66,436.52
2023-12-27,South,Office Supplies,18,985.13,41.91
2023-04-17,East,Technology,8,1074.27,-101.1
2025-03-23,South,Technology,15,352.5,353.39
2024-11-14,Central,Furniture,15,1032.14,229.92
2025-03-18,Central,Office Supplies,14,1037.95,7.16
2023-04-20,Central,Technology,14,1091.24,476.22
2024-11-18,West,Technology,7,499.18,-58.32
2024-03-07,East,Furniture,20,1347.65,-291.03
2023-10-12,East,Furniture,15,978.68,297.49
2024-05-04,West,Technology,3,1545.94,-132.52
2022-08-25,Central,Office Supplies,13,1533.83,-456.34
2024-04-24,Central,Office Supplies,11,699.28,93.11
2024-05-02,East,Furniture,1,1909.56,206.85
2025-04-01,South,Furniture,10,752.44,-16.6
2023-01-01,West,Furniture,11,710.54,-139.39
2023-01-19,Central,Technology,4,1234.27,179.6
2024-04-13,West,Technology,19,1770.22,306.94
2025-04-17,South,Technology,10,1894.26,15.59
2023-08-06,South,Technology,17,1506.47,52.06
2023-04-09,West,Furniture,16,1041.34,-367.78
2023-01-22,East,Technology,16,1273.0,-220.12
